JuncType	Event_ID	Event_Group	chr	strand	GeneID	geneSymbol	Gene_Event_ID	Gene_Event_Type	DSE_Category	Control_vs_shRING1A.B	Control_vs_shRYBP	shRYBP_vs_shRING1A.B
JCEC	Event_3697	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	1	Skipped Exon_1	Same Direction	-0.589		-0.589
JCEC	Event_4443	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	6	Skipped Exon_6				-0.308
JCEC	Event_5150	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	7	Skipped Exon_7	Same Direction	-0.286		-0.336
JCEC	Event_5151	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	8	Skipped Exon_8	Same Direction	-0.219		-0.29
JCEC	Event_5383	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	9	Skipped Exon_9				-0.213
JCEC	Event_5384	Skipped Exon	chr14	-	ENSG00000198208	RPS6KL1	10	Skipped Exon_10				-0.182
JC	Event_4325	Skipped Exon	chr3	-	ENSG00000198218	QRICH1	1	Skipped Exon_1				0.11
JCEC	Event_4325	Skipped Exon	chr3	-	ENSG00000198218	QRICH1	1	Skipped Exon_1				0.11
JC	Event_3811	Skipped Exon	chr12	-	ENSG00000198270	TMEM116	1	Skipped Exon_1	Unique to shRING1A.B vs Control	-0.46		
JC	Event_3812	Skipped Exon	chr12	-	ENSG00000198270	TMEM116	2	Skipped Exon_2	Same Direction	-0.425		-0.382
JCEC	Event_3812	Skipped Exon	chr12	-	ENSG00000198270	TMEM116	2	Skipped Exon_2	Same Direction	-0.425		-0.382
JCEC	Event_5188	Skipped Exon	chr12	-	ENSG00000198270	TMEM116	3	Skipped Exon_3	Unique to shRING1A.B vs Control	-0.451		
JC	Event_2973	Skipped Exon	chr20	-	ENSG00000198276	UCKL1	1	Skipped Exon_1	Same Direction	-0.378		-0.357
JC	Event_2974	Skipped Exon	chr20	-	ENSG00000198276	UCKL1	2	Skipped Exon_2	Same Direction	0.194		0.165
JCEC	Event_2973	Skipped Exon	chr20	-	ENSG00000198276	UCKL1	1	Skipped Exon_1	Same Direction	-0.378		-0.357
JCEC	Event_2974	Skipped Exon	chr20	-	ENSG00000198276	UCKL1	2	Skipped Exon_2	Same Direction	0.194		0.165
JC	Event_2260	Skipped Exon	chr7	-	ENSG00000198286	CARD11	1	Skipped Exon_1			-0.145	0.126
JCEC	Event_2260	Skipped Exon	chr7	-	ENSG00000198286	CARD11	1	Skipped Exon_1			-0.145	0.126
JC	Event_583	Alternative 3' Splice Site	chr6	+	ENSG00000198315	ZKSCAN8	1	Alternative 3' Splice Site_1	Common to shRING1A.B and shRYBP	0.196	0.161	
JCEC	Event_583	Alternative 3' Splice Site	chr6	+	ENSG00000198315	ZKSCAN8	1	Alternative 3' Splice Site_1	Common to shRING1A.B and shRYBP	0.196	0.161	
JC	Event_2921	Skipped Exon	chr11	+	ENSG00000198331	HYLS1	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.228	
JCEC	Event_2921	Skipped Exon	chr11	+	ENSG00000198331	HYLS1	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.228	
JC	Event_2045	Skipped Exon	chr19	+	ENSG00000198482	ZNF808	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	-0.3	-0.197	
JCEC	Event_2045	Skipped Exon	chr19	+	ENSG00000198482	ZNF808	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	-0.3	-0.197	
JC	Event_3902	Skipped Exon	chr17	+	ENSG00000198496	NBR2	1	Skipped Exon_1				0.442
JCEC	Event_3902	Skipped Exon	chr17	+	ENSG00000198496	NBR2	1	Skipped Exon_1				0.442
JC	Event_1419	Retained Intron	chr7	+	ENSG00000198556	ZNF789	1	Retained Intron_1	Same Direction	-0.369		-0.375
JC	Event_3573	Skipped Exon	chr7	+	ENSG00000198556	ZNF789	1	Skipped Exon_1	Same Direction	-0.154		-0.133
JCEC	Event_1721	Retained Intron	chr7	+	ENSG00000198556	ZNF789	2	Retained Intron_2				-0.248
JCEC	Event_3573	Skipped Exon	chr7	+	ENSG00000198556	ZNF789	1	Skipped Exon_1	Same Direction	-0.154		-0.133
JC	Event_608	Alternative 3' Splice Site	chr11	+	ENSG00000198561	CTNND1	1	Alternative 3' Splice Site_1	Common to shRING1A.B and shRYBP	-0.298	-0.214	
JCEC	Event_608	Alternative 3' Splice Site	chr11	+	ENSG00000198561	CTNND1	1	Alternative 3' Splice Site_1	Common to shRING1A.B and shRYBP	-0.298	-0.214	
JC	Event_260	Alternative 5' Splice Site	chr4	-	ENSG00000198589	LRBA	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.159		
JCEC	Event_260	Alternative 5' Splice Site	chr4	-	ENSG00000198589	LRBA	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.159		
JC	Event_3512	Skipped Exon	chr2	-	ENSG00000198648	STK39	1	Skipped Exon_1	Same Direction	-0.103		-0.108
JCEC	Event_3512	Skipped Exon	chr2	-	ENSG00000198648	STK39	1	Skipped Exon_1	Same Direction	-0.103		-0.108
JC	Event_4015	Skipped Exon	chr12	-	ENSG00000198707	CEP290	1	Skipped Exon_1				0.232
JCEC	Event_4015	Skipped Exon	chr12	-	ENSG00000198707	CEP290	1	Skipped Exon_1				0.232
JC	Event_261	Alternative 5' Splice Site	chr6	-	ENSG00000198721	ECI2	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.25		
JCEC	Event_261	Alternative 5' Splice Site	chr6	-	ENSG00000198721	ECI2	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.25		
JC	Event_2185	Skipped Exon	chr17	-	ENSG00000198740	ZNF652	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.118	
JCEC	Event_2185	Skipped Exon	chr17	-	ENSG00000198740	ZNF652	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.118	
JCEC	Event_4805	Skipped Exon	chrX	+	ENSG00000198753	PLXNB3	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.264	
JC	Event_2757	Skipped Exon	chr5	-	ENSG00000198780	FAM169A	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	-0.281	-0.261	
JCEC	Event_4883	Skipped Exon	chr5	-	ENSG00000198780	FAM169A	2	Skipped Exon_2	Common to shRING1A.B and shRYBP	-0.289	-0.276	
JC	Event_3515	Skipped Exon	chr1	+	ENSG00000198799	LRIG2	1	Skipped Exon_1	Same Direction	0.281		0.441
JCEC	Event_3515	Skipped Exon	chr1	+	ENSG00000198799	LRIG2	1	Skipped Exon_1	Same Direction	0.281		0.441
JC	Event_1082	Mutually Exclusive Exon	chr1	-	ENSG00000198815	FOXJ3	1	Mutually Exclusive Exon_1				0.251
JCEC	Event_1082	Mutually Exclusive Exon	chr1	-	ENSG00000198815	FOXJ3	1	Mutually Exclusive Exon_1				0.251
JC	Event_194	Alternative 5' Splice Site	chr15	+	ENSG00000198826	ARHGAP11A	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	-0.112		
JCEC	Event_194	Alternative 5' Splice Site	chr15	+	ENSG00000198826	ARHGAP11A	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	-0.112		
JC	Event_1310	Retained Intron	chr1	+	ENSG00000198830	HMGN2	1	Retained Intron_1	Unique to shRYBP vs Control		0.17	
JC	Event_1311	Retained Intron	chr1	+	ENSG00000198830	HMGN2	2	Retained Intron_2			-0.24	0.187
JC	Event_4148	Skipped Exon	chr1	-	ENSG00000198837	DENND4B	1	Skipped Exon_1				-0.169
JC	Event_985	Mutually Exclusive Exon	chr1	+	ENSG00000198860	TSEN15	1	Mutually Exclusive Exon_1	Same Direction	-0.164		-0.119
JCEC	Event_985	Mutually Exclusive Exon	chr1	+	ENSG00000198860	TSEN15	1	Mutually Exclusive Exon_1	Same Direction	-0.164		-0.119
JC	Event_4444	Skipped Exon	chr9	+	ENSG00000198887	SMC5	1	Skipped Exon_1				0.194
JCEC	Event_4444	Skipped Exon	chr9	+	ENSG00000198887	SMC5	1	Skipped Exon_1				0.194
JC	Event_2756	Skipped Exon	chr9	-	ENSG00000198917	SPOUT1	1	Skipped Exon_1			0.164	-0.201
JCEC	Event_2756	Skipped Exon	chr9	-	ENSG00000198917	SPOUT1	1	Skipped Exon_1			0.164	-0.201
JC	Event_2686	Skipped Exon	chr3	+	ENSG00000198919	DZIP3	1	Skipped Exon_1			0.299	-0.299
JCEC	Event_2686	Skipped Exon	chr3	+	ENSG00000198919	DZIP3	1	Skipped Exon_1			0.299	-0.299
JC	Event_3026	Skipped Exon	chr17	-	ENSG00000198920	KIAA0753	1	Skipped Exon_1	Unique to shRING1A.B vs Control	-0.103		
JC	Event_968	Mutually Exclusive Exon	chr17	-	ENSG00000198920	KIAA0753	1	Mutually Exclusive Exon_1	Same Direction	-0.132		-0.122
JCEC	Event_4961	Skipped Exon	chr17	-	ENSG00000198920	KIAA0753	2	Skipped Exon_2	Unique to shRING1A.B vs Control	-0.146		
JCEC	Event_968	Mutually Exclusive Exon	chr17	-	ENSG00000198920	KIAA0753	1	Mutually Exclusive Exon_1	Same Direction	-0.132		-0.122
JC	Event_4539	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	1	Skipped Exon_1				0.743
JC	Event_4540	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	2	Skipped Exon_2				-0.148
JC	Event_4541	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	3	Skipped Exon_3				0.379
JCEC	Event_4539	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	1	Skipped Exon_1				0.743
JCEC	Event_4540	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	2	Skipped Exon_2				-0.148
JCEC	Event_5413	Skipped Exon	chr2	-	ENSG00000198925	ATG9A	4	Skipped Exon_4				0.278
JC	Event_228	Alternative 5' Splice Site	chr1	+	ENSG00000198929	NOS1AP	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	-0.124		
JCEC	Event_228	Alternative 5' Splice Site	chr1	+	ENSG00000198929	NOS1AP	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	-0.124		
JC	Event_1985	Skipped Exon	chr6	+	ENSG00000198945	L3MBTL3	1	Skipped Exon_1			0.303	-0.334
JCEC	Event_1985	Skipped Exon	chr6	+	ENSG00000198945	L3MBTL3	1	Skipped Exon_1			0.303	-0.334
JC	Event_2627	Skipped Exon	chrX	-	ENSG00000198947	DMD	1	Skipped Exon_1	Unique to shRYBP vs Control		0.132	
JCEC	Event_2627	Skipped Exon	chrX	-	ENSG00000198947	DMD	1	Skipped Exon_1	Unique to shRYBP vs Control		0.132	
JC	Event_3209	Skipped Exon	chr4	-	ENSG00000198948	MFAP3L	1	Skipped Exon_1	Unique to shRING1A.B vs Control	0.212		
JCEC	Event_3209	Skipped Exon	chr4	-	ENSG00000198948	MFAP3L	1	Skipped Exon_1	Unique to shRING1A.B vs Control	0.212		
JC	Event_3096	Skipped Exon	chr14	+	ENSG00000203485	INF2	1	Skipped Exon_1	Same Direction	0.197		0.204
JCEC	Event_3096	Skipped Exon	chr14	+	ENSG00000203485	INF2	1	Skipped Exon_1	Same Direction	0.197		0.204
JC	Event_2287	Skipped Exon	chr1	+	ENSG00000203666	EFCAB2	1	Skipped Exon_1			-0.191	0.199
JCEC	Event_2287	Skipped Exon	chr1	+	ENSG00000203666	EFCAB2	1	Skipped Exon_1			-0.191	0.199
JC	Event_3349	Skipped Exon	chr1	+	ENSG00000203761	MSTO2P	1	Skipped Exon_1	Unique to shRING1A.B vs Control	-0.261		
JCEC	Event_5045	Skipped Exon	chr1	+	ENSG00000203761	MSTO2P	2	Skipped Exon_2	Unique to shRING1A.B vs Control	-0.26		
JC	Event_1499	Retained Intron	chr10	+	ENSG00000203780	FANK1	1	Retained Intron_1				0.508
JC	Event_2758	Skipped Exon	chr10	+	ENSG00000203780	FANK1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.247	
JCEC	Event_1499	Retained Intron	chr10	+	ENSG00000203780	FANK1	1	Retained Intron_1				0.508
JCEC	Event_2758	Skipped Exon	chr10	+	ENSG00000203780	FANK1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.247	
JC	Event_4278	Skipped Exon	chr6	-	ENSG00000203797	DDO	1	Skipped Exon_1				-0.385
JCEC	Event_5329	Skipped Exon	chr6	-	ENSG00000203797	DDO	2	Skipped Exon_2				-0.402
JC	Event_1232	Retained Intron	chr20	+	ENSG00000203896	LIME1	1	Retained Intron_1	Common to shRING1A.B and shRYBP	-0.192	-0.287	
JCEC	Event_1232	Retained Intron	chr20	+	ENSG00000203896	LIME1	1	Retained Intron_1	Common to shRING1A.B and shRYBP	-0.192	-0.287	
JC	Event_2306	Skipped Exon	chr9	+	ENSG00000204054	LINC00963	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.437	
JCEC	Event_4715	Skipped Exon	chr9	+	ENSG00000204054	LINC00963	2	Skipped Exon_2	Unique to shRYBP vs Control		-0.434	
JC	Event_979	Mutually Exclusive Exon	chr1	-	ENSG00000204084	INPP5B	2	Mutually Exclusive Exon_2	Unique to shRING1A.B vs Control	-0.313		
JCEC	Event_1172	Mutually Exclusive Exon	chr1	-	ENSG00000204084	INPP5B	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control	-0.251		
JC	Event_2641	Skipped Exon	chrX	+	ENSG00000204116	CHIC1	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.294	
JCEC	Event_2641	Skipped Exon	chrX	+	ENSG00000204116	CHIC1	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.294	
JC	Event_2048	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	1	Skipped Exon_1			-0.381	0.476
JC	Event_2049	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	2	Skipped Exon_2	Unique to shRYBP vs Control		0.409	
JC	Event_2050	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	3	Skipped Exon_3	Unique to shRYBP vs Control		0.302	
JC	Event_2051	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	4	Skipped Exon_4	Unique to shRYBP vs Control		0.173	
JC	Event_2052	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	5	Skipped Exon_5	Common to shRING1A.B and shRYBP	0.119	0.136	
JC	Event_874	Mutually Exclusive Exon	chr2	+	ENSG00000204120	GIGYF2	1	Mutually Exclusive Exon_1	Unique to shRYBP vs Control		0.24	
JCEC	Event_2048	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	1	Skipped Exon_1			-0.381	0.476
JCEC	Event_2049	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	2	Skipped Exon_2	Unique to shRYBP vs Control		0.409	
JCEC	Event_2050	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	3	Skipped Exon_3	Unique to shRYBP vs Control		0.302	
JCEC	Event_2051	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	4	Skipped Exon_4	Unique to shRYBP vs Control		0.173	
JCEC	Event_2052	Skipped Exon	chr2	+	ENSG00000204120	GIGYF2	5	Skipped Exon_5	Common to shRING1A.B and shRYBP	0.119	0.136	
JCEC	Event_874	Mutually Exclusive Exon	chr2	+	ENSG00000204120	GIGYF2	1	Mutually Exclusive Exon_1	Unique to shRYBP vs Control		0.24	
JC	Event_2724	Skipped Exon	chr10	-	ENSG00000204130	RUFY2	1	Skipped Exon_1	Unique to shRYBP vs Control		0.129	
JCEC	Event_4866	Skipped Exon	chr10	-	ENSG00000204130	RUFY2	2	Skipped Exon_2	Unique to shRYBP vs Control		0.115	
JC	Event_3418	Skipped Exon	chr1	+	ENSG00000204138	PHACTR4	1	Skipped Exon_1	Same Direction	0.207		0.257
JCEC	Event_3418	Skipped Exon	chr1	+	ENSG00000204138	PHACTR4	1	Skipped Exon_1	Same Direction	0.207		0.257
JC	Event_3412	Skipped Exon	chr10	+	ENSG00000204152	TIMM23B	1	Skipped Exon_1	Unique to shRING1A.B vs Control	0.187		
JCEC	Event_3412	Skipped Exon	chr10	+	ENSG00000204152	TIMM23B	1	Skipped Exon_1	Unique to shRING1A.B vs Control	0.187		
JC	Event_3254	Skipped Exon	chr2	+	ENSG00000204186	ZDBF2	1	Skipped Exon_1	Same Direction	-0.506		-0.42
JC	Event_4096	Skipped Exon	chr2	+	ENSG00000204186	ZDBF2	2	Skipped Exon_2				-0.303
JCEC	Event_3254	Skipped Exon	chr2	+	ENSG00000204186	ZDBF2	1	Skipped Exon_1	Same Direction	-0.506		-0.42
JCEC	Event_4096	Skipped Exon	chr2	+	ENSG00000204186	ZDBF2	2	Skipped Exon_2				-0.303
JC	Event_1980	Skipped Exon	chr6	-	ENSG00000204231	RXRB	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	-0.132	-0.106	
JCEC	Event_4621	Skipped Exon	chr6	-	ENSG00000204231	RXRB	2	Skipped Exon_2	Common to shRING1A.B and shRYBP	-0.155	-0.125	
JC	Event_2546	Skipped Exon	chr6	-	ENSG00000204257	HLA-DMA	1	Skipped Exon_1	Unique to shRYBP vs Control		-0.136	
JC	Event_4335	Skipped Exon	chr6	-	ENSG00000204257	HLA-DMA	2	Skipped Exon_2				0.11
JCEC	Event_4797	Skipped Exon	chr6	-	ENSG00000204257	HLA-DMA	3	Skipped Exon_3	Unique to shRYBP vs Control		-0.103	
JCEC	Event_5353	Skipped Exon	chr6	-	ENSG00000204257	HLA-DMA	4	Skipped Exon_4				0.108
JC	Event_3194	Skipped Exon	chr6	+	ENSG00000204261	PSMB8-AS1	1	Skipped Exon_1	Unique to shRING1A.B vs Control	0.28		
JC	Event_1398	Retained Intron	chr6	-	ENSG00000204348	DXO	1	Retained Intron_1	Unique to shRING1A.B vs Control	-0.184		
JCEC	Event_1398	Retained Intron	chr6	-	ENSG00000204348	DXO	1	Retained Intron_1	Unique to shRING1A.B vs Control	-0.184		
JCEC	Event_1534	Retained Intron	chr6	+	ENSG00000204351	SKIV2L	1	Retained Intron_1	Unique to shRYBP vs Control		0.21	
JC	Event_1343	Retained Intron	chr6	-	ENSG00000204356	NELFE	1	Retained Intron_1	Common to shRING1A.B and shRYBP	-0.172	-0.129	
JCEC	Event_1608	Retained Intron	chr6	-	ENSG00000204356	NELFE	2	Retained Intron_2	Common to shRING1A.B and shRYBP	-0.163	-0.121	
JC	Event_1396	Retained Intron	chr6	-	ENSG00000204396	VWA7	1	Retained Intron_1	Unique to shRING1A.B vs Control	-0.203		
JCEC	Event_1396	Retained Intron	chr6	-	ENSG00000204396	VWA7	1	Retained Intron_1	Unique to shRING1A.B vs Control	-0.203		
JCEC	Event_767	Alternative 3' Splice Site	chr2	+	ENSG00000204406	MBD5	1	Alternative 3' Splice Site_1			-0.323	0.254
JC	Event_85	Alternative 5' Splice Site	chr6	+	ENSG00000204410	MSH5	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control		-0.34	
JCEC	Event_85	Alternative 5' Splice Site	chr6	+	ENSG00000204410	MSH5	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control		-0.34	
JC	Event_2409	Skipped Exon	chr6	-	ENSG00000204438	GPANK1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.104	
JC	Event_3435	Skipped Exon	chr6	-	ENSG00000204438	GPANK1	2	Skipped Exon_2	Unique to shRING1A.B vs Control	0.116		
JCEC	Event_4757	Skipped Exon	chr6	-	ENSG00000204438	GPANK1	3	Skipped Exon_3	Unique to shRYBP vs Control		0.101	
JCEC	Event_5073	Skipped Exon	chr6	-	ENSG00000204438	GPANK1	4	Skipped Exon_4	Unique to shRING1A.B vs Control	0.115		
JCEC	Event_5249	Skipped Exon	chr6	-	ENSG00000204463	BAG6	1	Skipped Exon_1				-0.101
JC	Event_3117	Skipped Exon	chr6	-	ENSG00000204536	CCHCR1	1	Skipped Exon_1	Same Direction	-0.31		-0.251
JC	Event_3118	Skipped Exon	chr6	-	ENSG00000204536	CCHCR1	2	Skipped Exon_2	Same Direction	-0.183		-0.146
JCEC	Event_3118	Skipped Exon	chr6	-	ENSG00000204536	CCHCR1	2	Skipped Exon_2	Same Direction	-0.183		-0.146
JCEC	Event_4988	Skipped Exon	chr6	-	ENSG00000204536	CCHCR1	3	Skipped Exon_3	Same Direction	-0.316		-0.255
JC	Event_1384	Retained Intron	chr6	+	ENSG00000204564	C6orf136	1	Retained Intron_1	Unique to shRING1A.B vs Control	0.121		
JCEC	Event_1384	Retained Intron	chr6	+	ENSG00000204564	C6orf136	1	Retained Intron_1	Unique to shRING1A.B vs Control	0.121		
JC	Event_2012	Skipped Exon	chr6	+	ENSG00000204576	PRR3	1	Skipped Exon_1			-0.189	0.143
JCEC	Event_4630	Skipped Exon	chr6	+	ENSG00000204576	PRR3	2	Skipped Exon_2			-0.181	0.126
JC	Event_2341	Skipped Exon	chr6	+	ENSG00000204599	TRIM39	1	Skipped Exon_1	Unique to shRYBP vs Control		0.273	
JC	Event_93	Alternative 5' Splice Site	chr6	+	ENSG00000204599	TRIM39	1	Alternative 5' Splice Site_1			-0.844	0.449
JCEC	Event_2341	Skipped Exon	chr6	+	ENSG00000204599	TRIM39	1	Skipped Exon_1	Unique to shRYBP vs Control		0.273	
JCEC	Event_93	Alternative 5' Splice Site	chr6	+	ENSG00000204599	TRIM39	1	Alternative 5' Splice Site_1			-0.844	0.449
JC	Event_170	Alternative 5' Splice Site	chr19	-	ENSG00000204604	ZNF468	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.197		
JCEC	Event_170	Alternative 5' Splice Site	chr19	-	ENSG00000204604	ZNF468	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control	0.197		
JC	Event_38	Alternative 5' Splice Site	chr5	-	ENSG00000204628	RACK1	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control		0.468	
JCEC	Event_38	Alternative 5' Splice Site	chr5	-	ENSG00000204628	RACK1	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control		0.468	
JCEC	Event_1577	Retained Intron	chr6	-	ENSG00000204713	TRIM27	1	Retained Intron_1	Unique to shRYBP vs Control		0.296	
JCEC	Event_1724	Retained Intron	chr5	-	ENSG00000204758	AC008429.1	1	Retained Intron_1				-0.377
JC	Event_1007	Mutually Exclusive Exon	chr5	+	ENSG00000204764	RANBP17	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control	0.429		
JCEC	Event_1182	Mutually Exclusive Exon	chr5	+	ENSG00000204764	RANBP17	2	Mutually Exclusive Exon_2	Unique to shRING1A.B vs Control	0.386		
JC	Event_972	Mutually Exclusive Exon	chr17	+	ENSG00000204815	TTC25	2	Mutually Exclusive Exon_2	Unique to shRING1A.B vs Control	-0.334		
JCEC	Event_1171	Mutually Exclusive Exon	chr17	+	ENSG00000204815	TTC25	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control	-0.335		
JC	Event_2712	Skipped Exon	chr8	-	ENSG00000204839	MROH6	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	0.623	0.683	
JCEC	Event_2712	Skipped Exon	chr8	-	ENSG00000204839	MROH6	1	Skipped Exon_1	Common to shRING1A.B and shRYBP	0.623	0.683	
JC	Event_2901	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.102	
JC	Event_2902	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	2	Skipped Exon_2	Unique to shRYBP vs Control		-0.201	
JC	Event_2903	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	3	Skipped Exon_3	Unique to shRYBP vs Control		-0.239	
JC	Event_952	Mutually Exclusive Exon	chr12	+	ENSG00000204852	TCTN1	1	Mutually Exclusive Exon_1	Unique to shRYBP vs Control		0.16	
JCEC	Event_2901	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.102	
JCEC	Event_2902	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	2	Skipped Exon_2	Unique to shRYBP vs Control		-0.201	
JCEC	Event_2903	Skipped Exon	chr12	+	ENSG00000204852	TCTN1	3	Skipped Exon_3	Unique to shRYBP vs Control		-0.239	
JCEC	Event_952	Mutually Exclusive Exon	chr12	+	ENSG00000204852	TCTN1	1	Mutually Exclusive Exon_1	Unique to shRYBP vs Control		0.16	
JC	Event_518	Alternative 3' Splice Site	chr16	-	ENSG00000205084	TMEM231	1	Alternative 3' Splice Site_1	Unique to shRYBP vs Control		-0.173	
JCEC	Event_479	Alternative 5' Splice Site	chr16	-	ENSG00000205084	TMEM231	1	Alternative 5' Splice Site_1				0.119
JCEC	Event_518	Alternative 3' Splice Site	chr16	-	ENSG00000205084	TMEM231	1	Alternative 3' Splice Site_1	Unique to shRYBP vs Control		-0.173	
JC	Event_3041	Skipped Exon	chr16	+	ENSG00000205250	E2F4	1	Skipped Exon_1	Same Direction	0.129		0.138
JCEC	Event_3041	Skipped Exon	chr16	+	ENSG00000205250	E2F4	1	Skipped Exon_1	Same Direction	0.129		0.138
JC	Event_3524	Skipped Exon	chr8	-	ENSG00000205268	PDE7A	1	Skipped Exon_1	Unique to shRING1A.B vs Control	-0.115		
JCEC	Event_3524	Skipped Exon	chr8	-	ENSG00000205268	PDE7A	1	Skipped Exon_1	Unique to shRING1A.B vs Control	-0.115		
JC	Event_313	Alternative 5' Splice Site	chr16	+	ENSG00000205336	ADGRG1	1	Alternative 5' Splice Site_1				0.407
JCEC	Event_313	Alternative 5' Splice Site	chr16	+	ENSG00000205336	ADGRG1	1	Alternative 5' Splice Site_1				0.407
JC	Event_1053	Mutually Exclusive Exon	chr5	+	ENSG00000205464	ATP6AP1L	1	Mutually Exclusive Exon_1				-0.305
JC	Event_2047	Skipped Exon	chr5	+	ENSG00000205464	ATP6AP1L	1	Skipped Exon_1	Unique to shRYBP vs Control		0.28	
JCEC	Event_1053	Mutually Exclusive Exon	chr5	+	ENSG00000205464	ATP6AP1L	1	Mutually Exclusive Exon_1				-0.305
JCEC	Event_4641	Skipped Exon	chr5	+	ENSG00000205464	ATP6AP1L	2	Skipped Exon_2			0.396	-0.3
JC	Event_2491	Skipped Exon	chr19	-	ENSG00000205517	RGL3	1	Skipped Exon_1			0.266	-0.23
JC	Event_3500	Skipped Exon	chr19	-	ENSG00000205517	RGL3	2	Skipped Exon_2	Same Direction	-0.165		-0.132
JCEC	Event_2491	Skipped Exon	chr19	-	ENSG00000205517	RGL3	1	Skipped Exon_1			0.266	-0.23
JCEC	Event_3500	Skipped Exon	chr19	-	ENSG00000205517	RGL3	2	Skipped Exon_2	Same Direction	-0.165		-0.132
JC	Event_2664	Skipped Exon	chr21	-	ENSG00000205581	HMGN1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.223	
JCEC	Event_2664	Skipped Exon	chr21	-	ENSG00000205581	HMGN1	1	Skipped Exon_1	Unique to shRYBP vs Control		0.223	
JC	Event_3401	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	1	Skipped Exon_1	Same Direction	0.167		0.167
JC	Event_3402	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	2	Skipped Exon_2	Same Direction	0.196		0.196
JC	Event_3403	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	3	Skipped Exon_3	Unique to shRING1A.B vs Control	0.181		
JCEC	Event_3401	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	1	Skipped Exon_1	Same Direction	0.167		0.167
JCEC	Event_3402	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	2	Skipped Exon_2	Same Direction	0.196		0.196
JCEC	Event_3403	Skipped Exon	chr22	-	ENSG00000205643	CDPF1	3	Skipped Exon_3	Unique to shRING1A.B vs Control	0.181		
