JuncType	Event_ID	Event_Group	GeneID	geneSymbol	Gene_Event_ID	DSE_Category	Control	shRING1A.B	shRYBP
JCEC	Event_3797	Skipped Exon	ENSG00000123415	SMUG1	1	Unique to shRING1A.B vs Control	101	161	
JCEC	Event_3798	Skipped Exon	ENSG00000123415	SMUG1	2	Unique to shRING1A.B vs Control	118	168	
JCEC	Event_38	Alternative 5' Splice Site	ENSG00000204628	RACK1	1	Unique to shRYBP vs Control	43		46
JCEC	Event_380	Alternative 5' Splice Site	ENSG00000135365	PHF21A	1			144	134
JCEC	Event_3800	Skipped Exon	ENSG00000242516	LINC00960	1	Unique to shRING1A.B vs Control	87	84	
JCEC	Event_3801	Skipped Exon	ENSG00000177990	DPY19L2	1	Unique to shRING1A.B vs Control	27	12	
JCEC	Event_3803	Skipped Exon	ENSG00000105221	AKT2	1	Unique to shRING1A.B vs Control	7	16	
JCEC	Event_3805	Skipped Exon	ENSG00000132141	CCT6B	2	Unique to shRING1A.B vs Control	57	52	
JCEC	Event_3806	Skipped Exon	ENSG00000111052	LIN7A	1	Unique to shRING1A.B vs Control	28	53	
JCEC	Event_3807	Skipped Exon	ENSG00000139323	POC1B	1	Unique to shRING1A.B vs Control	74	118	
JCEC	Event_3810	Skipped Exon	ENSG00000111271	ACAD10	5	Same Direction	87	101	80
JCEC	Event_3812	Skipped Exon	ENSG00000198270	TMEM116	2	Same Direction	14	21	22
JCEC	Event_3814	Skipped Exon	ENSG00000136147	PHF11	1	Unique to shRING1A.B vs Control	401	395	
JCEC	Event_3815	Skipped Exon	ENSG00000139668	WDFY2	1	Unique to shRING1A.B vs Control	62	31	
JCEC	Event_3816	Skipped Exon	ENSG00000136153	LMO7	1	Unique to shRING1A.B vs Control	24	26	
JCEC	Event_3817	Skipped Exon	ENSG00000005810	MYCBP2	2	Same Direction	42	36	34
JCEC	Event_3818	Skipped Exon	ENSG00000139793	MBNL2	1	Same Direction	203	248	281
JCEC	Event_382	Alternative 5' Splice Site	ENSG00000175224	ATG13	1			22	13
JCEC	Event_3822	Skipped Exon	ENSG00000196312	MFSD14C	2	Same Direction	292	263	290
JCEC	Event_3824	Skipped Exon	ENSG00000165801	ARHGEF40	1	Same Direction	487	695	557
JCEC	Event_3825	Skipped Exon	ENSG00000196792	STRN3	2	Unique to shRING1A.B vs Control	20	19	
JCEC	Event_3826	Skipped Exon	ENSG00000189319	FAM53B	1	Unique to shRING1A.B vs Control	26	59	
JCEC	Event_383	Alternative 5' Splice Site	ENSG00000062822	POLD1	1			43	20
JCEC	Event_3830	Skipped Exon	ENSG00000185246	PRPF39	1	Unique to shRING1A.B vs Control	27	14	
JCEC	Event_3832	Skipped Exon	ENSG00000129534	MIS18BP1	1	Unique to shRING1A.B vs Control	17	31	
JCEC	Event_3833	Skipped Exon	ENSG00000100526	CDKN3	1	Same Direction	279	163	238
JCEC	Event_3834	Skipped Exon	ENSG00000100731	PCNX1	1	Unique to shRING1A.B vs Control	96	128	
JCEC	Event_3836	Skipped Exon	ENSG00000159267	HLCS	1			33	25
JCEC	Event_3837	Skipped Exon	ENSG00000100241	SBF1	1			684	550
JCEC	Event_3838	Skipped Exon	ENSG00000188130	MAPK12	3			6	9
JCEC	Event_3840	Skipped Exon	ENSG00000100083	GGA1	1			154	136
JCEC	Event_3842	Skipped Exon	ENSG00000198089	SFI1	2			79	62
JCEC	Event_3843	Skipped Exon	ENSG00000186575	NF2	2			711	744
JCEC	Event_3844	Skipped Exon	ENSG00000183765	CHEK2	1			153	144
JCEC	Event_3847	Skipped Exon	ENSG00000133460	SLC2A11	3			17	12
JCEC	Event_3848	Skipped Exon	ENSG00000243156	MICAL3	2			73	93
JCEC	Event_385	Alternative 5' Splice Site	ENSG00000106723	SPIN1	1			30	24
JCEC	Event_3852	Skipped Exon	ENSG00000105483	CARD8	2			31	31
JCEC	Event_3853	Skipped Exon	ENSG00000168813	ZNF507	1			75	58
JCEC	Event_3854	Skipped Exon	ENSG00000130726	TRIM28	1			1251	964
JCEC	Event_3855	Skipped Exon	ENSG00000213096	ZNF254	2			14	63
JCEC	Event_3857	Skipped Exon	ENSG00000269307	AC010463.1	1			62	65
JCEC	Event_3858	Skipped Exon	ENSG00000127527	EPS15L1	3			394	369
JCEC	Event_386	Alternative 5' Splice Site	ENSG00000110075	PPP6R3	4			40	44
JCEC	Event_3863	Skipped Exon	ENSG00000161888	SPC24	1			69	95
JCEC	Event_3864	Skipped Exon	ENSG00000079805	DNM2	3			1792	1442
JCEC	Event_3867	Skipped Exon	ENSG00000031823	RANBP3	2			28	20
JCEC	Event_387	Alternative 5' Splice Site	ENSG00000110075	PPP6R3	5			139	161
JCEC	Event_3870	Skipped Exon	ENSG00000171700	RGS19	1			207	204
JCEC	Event_3872	Skipped Exon	ENSG00000160410	SHKBP1	2			6	19
JCEC	Event_3873	Skipped Exon	ENSG00000196756	SNHG17	2			225	173
JCEC	Event_3874	Skipped Exon	ENSG00000088367	EPB41L1	3			108	52
JCEC	Event_3875	Skipped Exon	ENSG00000061656	SPAG4	5			138	46
JCEC	Event_3876	Skipped Exon	ENSG00000061656	SPAG4	6			136	36
JCEC	Event_3879	Skipped Exon	ENSG00000088305	DNMT3B	1			202	349
JCEC	Event_388	Alternative 5' Splice Site	ENSG00000257621	PSMA3-AS1	1			26	12
JCEC	Event_3880	Skipped Exon	ENSG00000213742	ZNF337-AS1	4			29	20
JCEC	Event_3884	Skipped Exon	ENSG00000196476	C20orf96	1			91	36
JCEC	Event_3885	Skipped Exon	ENSG00000101665	SMAD7	1			141	198
JCEC	Event_3886	Skipped Exon	ENSG00000134030	CTIF	1			154	138
JCEC	Event_3890	Skipped Exon	ENSG00000185504	FAAP100	1			121	85
JCEC	Event_3891	Skipped Exon	ENSG00000167889	MGAT5B	1			100	75
JCEC	Event_3893	Skipped Exon	ENSG00000125447	GGA3	1			824	677
JCEC	Event_3895	Skipped Exon	ENSG00000062716	VMP1	1			12	25
JCEC	Event_3896	Skipped Exon	ENSG00000141198	TOM1L1	2			428	349
JCEC	Event_3897	Skipped Exon	ENSG00000121067	SPOP	1			44	48
JCEC	Event_3898	Skipped Exon	ENSG00000262879	AC068152.1	2			23	13
JCEC	Event_3899	Skipped Exon	ENSG00000262879	AC068152.1	3			38	25
JCEC	Event_39	Alternative 5' Splice Site	ENSG00000125846	ZNF133	3	Common to shRING1A.B and shRYBP	7	21	14
JCEC	Event_390	Alternative 5' Splice Site	ENSG00000107485	GATA3	1			108	42
JCEC	Event_3900	Skipped Exon	ENSG00000267278	MAP3K14-AS1	1			59	28
JCEC	Event_3901	Skipped Exon	ENSG00000267278	MAP3K14-AS1	2			46	18
JCEC	Event_3902	Skipped Exon	ENSG00000198496	NBR2	1			44	61
JCEC	Event_3903	Skipped Exon	ENSG00000068120	COASY	1			483	479
JCEC	Event_3905	Skipped Exon	ENSG00000073584	SMARCE1	1			33	28
JCEC	Event_3906	Skipped Exon	ENSG00000188895	MSL1	1			320	266
JCEC	Event_3908	Skipped Exon	ENSG00000274211	SOCS7	1			163	133
JCEC	Event_391	Alternative 5' Splice Site	ENSG00000120549	KIAA1217	1			131	126
JCEC	Event_3910	Skipped Exon	ENSG00000178999	AURKB	2			558	733
JCEC	Event_3911	Skipped Exon	ENSG00000169992	NLGN2	1			182	105
JCEC	Event_3912	Skipped Exon	ENSG00000141503	MINK1	1			430	409
JCEC	Event_3913	Skipped Exon	ENSG00000130402	ACTN4	1			85	47
JCEC	Event_3914	Skipped Exon	ENSG00000131148	EMC8	1			2184	2399
JCEC	Event_3915	Skipped Exon	ENSG00000166473	PKD1L2	1			76	69
JCEC	Event_3919	Skipped Exon	ENSG00000180917	CMTR2	1			46	57
JCEC	Event_392	Alternative 5' Splice Site	ENSG00000049323	LTBP1	1			30	13
JCEC	Event_3921	Skipped Exon	ENSG00000179044	EXOC3L1	1			33	32
JCEC	Event_3923	Skipped Exon	ENSG00000121281	ADCY7	1			118	108
JCEC	Event_3924	Skipped Exon	ENSG00000167394	ZNF668	1			25	7
JCEC	Event_3925	Skipped Exon	ENSG00000099377	HSD3B7	1			207	103
JCEC	Event_3926	Skipped Exon	ENSG00000174939	ASPHD1	1			22	36
JCEC	Event_3928	Skipped Exon	ENSG00000090905	TNRC6A	2			5	9
JCEC	Event_3929	Skipped Exon	ENSG00000174628	IQCK	2			80	20
JCEC	Event_393	Alternative 5' Splice Site	ENSG00000092148	HECTD1	1			133	163
JCEC	Event_3932	Skipped Exon	ENSG00000072864	NDE1	1			26	22
JCEC	Event_3934	Skipped Exon	ENSG00000237515	SHISA9	1			31	84
JCEC	Event_3936	Skipped Exon	ENSG00000168096	ANKS3	3			112	107
JCEC	Event_3938	Skipped Exon	ENSG00000102858	MGRN1	2			751	625
JCEC	Event_394	Alternative 5' Splice Site	ENSG00000248538	AC022784.1	2			24	9
JCEC	Event_3940	Skipped Exon	ENSG00000103126	AXIN1	1			304	305
JCEC	Event_3941	Skipped Exon	ENSG00000214078	CPNE1	1			224	178
JCEC	Event_3945	Skipped Exon	ENSG00000196547	MAN2A2	1			102	79
JCEC	Event_3946	Skipped Exon	ENSG00000196547	MAN2A2	2			150	112
JCEC	Event_3947	Skipped Exon	ENSG00000170776	AKAP13	1			33	12
JCEC	Event_3948	Skipped Exon	ENSG00000103723	AP3B2	1			20	34
JCEC	Event_3949	Skipped Exon	ENSG00000255769	GOLGA2P10	1			77	149
JCEC	Event_395	Alternative 5' Splice Site	ENSG00000111752	PHC1	1			150	72
JCEC	Event_3950	Skipped Exon	ENSG00000136425	CIB2	2			123	59
JCEC	Event_3951	Skipped Exon	ENSG00000140367	UBE2Q2	1			113	21
JCEC	Event_3952	Skipped Exon	ENSG00000140367	UBE2Q2	2			71	33
JCEC	Event_3953	Skipped Exon	ENSG00000169375	SIN3A	1			14	9
JCEC	Event_3954	Skipped Exon	ENSG00000169375	SIN3A	2			78	37
JCEC	Event_3956	Skipped Exon	ENSG00000075131	TIPIN	1			91	125
JCEC	Event_3957	Skipped Exon	ENSG00000074410	CA12	1			61	18
JCEC	Event_3958	Skipped Exon	ENSG00000182718	ANXA2	3			34	31
JCEC	Event_396	Alternative 5' Splice Site	ENSG00000127311	HELB	1			38	15
JCEC	Event_3960	Skipped Exon	ENSG00000182718	ANXA2	5			329	305
JCEC	Event_3961	Skipped Exon	ENSG00000104064	GABPB1	2			11	29
JCEC	Event_3963	Skipped Exon	ENSG00000141564	RPTOR	1			724	573
JCEC	Event_3965	Skipped Exon	ENSG00000128829	EIF2AK4	1			60	70
JCEC	Event_3967	Skipped Exon	ENSG00000140157	NIPA2	1			69	91
JCEC	Event_3968	Skipped Exon	ENSG00000171606	ZNF274	2			125	98
JCEC	Event_3969	Skipped Exon	ENSG00000100711	ZFYVE21	1			411	230
JCEC	Event_397	Alternative 5' Splice Site	ENSG00000121644	DESI2	1			37	33
JCEC	Event_3971	Skipped Exon	ENSG00000124074	ENKD1	3			112	54
JCEC	Event_3973	Skipped Exon	ENSG00000171469	ZNF561	2			137	126
JCEC	Event_3974	Skipped Exon	ENSG00000171469	ZNF561	3			118	111
JCEC	Event_3975	Skipped Exon	ENSG00000139354	GAS2L3	3			58	37
JCEC	Event_3976	Skipped Exon	ENSG00000120278	PLEKHG1	1			29	31
JCEC	Event_3977	Skipped Exon	ENSG00000055208	TAB2	1			75	48
JCEC	Event_3978	Skipped Exon	ENSG00000164180	TMEM161B	1			186	253
JCEC	Event_3979	Skipped Exon	ENSG00000127990	SGCE	3			223	80
JCEC	Event_398	Alternative 5' Splice Site	ENSG00000100908	EMC9	1			111	63
JCEC	Event_3981	Skipped Exon	ENSG00000174652	ZNF266	2			42	28
JCEC	Event_3982	Skipped Exon	ENSG00000174652	ZNF266	3			30	31
JCEC	Event_3984	Skipped Exon	ENSG00000162814	SPATA17	1			36	9
JCEC	Event_3985	Skipped Exon	ENSG00000112511	PHF1	1			254	106
JCEC	Event_3986	Skipped Exon	ENSG00000231925	TAPBP	1			471	404
JCEC	Event_3988	Skipped Exon	ENSG00000162650	ATXN7L2	1			47	32
JCEC	Event_399	Alternative 5' Splice Site	ENSG00000236144	TMEM147-AS1	1	Unique to shRYBP vs Control	41		45
JCEC	Event_3990	Skipped Exon	ENSG00000137177	KIF13A	1			126	120
JCEC	Event_3991	Skipped Exon	ENSG00000137177	KIF13A	2			28	34
JCEC	Event_3992	Skipped Exon	ENSG00000137210	TMEM14B	2			137	172
JCEC	Event_3993	Skipped Exon	ENSG00000137210	TMEM14B	3			76	129
JCEC	Event_3994	Skipped Exon	ENSG00000137210	TMEM14B	4			27	35
JCEC	Event_3995	Skipped Exon	ENSG00000166888	STAT6	1			663	521
JCEC	Event_3998	Skipped Exon	ENSG00000113558	SKP1	1			46	53
JCEC	Event_3999	Skipped Exon	ENSG00000153310	FAM49B	1			19	17
JCEC	Event_4	Alternative 5' Splice Site	ENSG00000100150	DEPDC5	2		14	54	28
JCEC	Event_40	Alternative 5' Splice Site	ENSG00000125846	ZNF133	4	Unique to shRYBP vs Control	11		8
JCEC	Event_4000	Skipped Exon	ENSG00000154134	ROBO3	1			209	186
JCEC	Event_4001	Skipped Exon	ENSG00000154134	ROBO3	2			128	122
JCEC	Event_4002	Skipped Exon	ENSG00000147044	CASK	1			474	301
JCEC	Event_4003	Skipped Exon	ENSG00000170417	TMEM182	3			68	101
JCEC	Event_4008	Skipped Exon	ENSG00000143776	CDC42BPA	3			133	124
JCEC	Event_4009	Skipped Exon	ENSG00000112983	BRD8	1			95	72
JCEC	Event_401	Alternative 5' Splice Site	ENSG00000154889	MPPE1	2	Unique to shRYBP vs Control	202		204
JCEC	Event_4010	Skipped Exon	ENSG00000145604	SKP2	1			191	480
JCEC	Event_4011	Skipped Exon	ENSG00000138744	NAAA	2			49	26
JCEC	Event_4012	Skipped Exon	ENSG00000109762	SNX25	1			72	57
JCEC	Event_4015	Skipped Exon	ENSG00000198707	CEP290	1			125	80
JCEC	Event_4017	Skipped Exon	ENSG00000123352	SPATS2	1			40	35
JCEC	Event_4018	Skipped Exon	ENSG00000106070	GRB10	9			26	48
JCEC	Event_4019	Skipped Exon	ENSG00000106070	GRB10	10			16	23
JCEC	Event_402	Alternative 5' Splice Site	ENSG00000073350	LLGL2	3	Common to shRING1A.B and shRYBP	6	43	40
JCEC	Event_4021	Skipped Exon	ENSG00000164074	ABHD18	1			51	31
JCEC	Event_4022	Skipped Exon	ENSG00000143624	INTS3	1			139	106
JCEC	Event_4023	Skipped Exon	ENSG00000145348	TBCK	1			22	29
JCEC	Event_4024	Skipped Exon	ENSG00000178104	PDE4DIP	1			37	24
JCEC	Event_4026	Skipped Exon	ENSG00000285458	AC093827.5	1			82	65
JCEC	Event_403	Alternative 5' Splice Site	ENSG00000171346	KRT15	2		65	27	73
JCEC	Event_4031	Skipped Exon	ENSG00000177054	ZDHHC13	1			393	305
JCEC	Event_4032	Skipped Exon	ENSG00000158301	GPRASP2	1		51	82	63
JCEC	Event_4033	Skipped Exon	ENSG00000184271	POU6F1	1			58	17
JCEC	Event_4034	Skipped Exon	ENSG00000109680	TBC1D19	1			82	48
JCEC	Event_4036	Skipped Exon	ENSG00000106692	FKTN	4			8	24
JCEC	Event_4037	Skipped Exon	ENSG00000163138	PACRGL	4			118	134
JCEC	Event_4039	Skipped Exon	ENSG00000159788	RGS12	1			118	34
JCEC	Event_404	Alternative 5' Splice Site	ENSG00000197912	SPG7	2	Common to shRING1A.B and shRYBP	492	794	640
JCEC	Event_4040	Skipped Exon	ENSG00000178950	GAK	1			39	51
JCEC	Event_4042	Skipped Exon	ENSG00000105982	RNF32	1			61	40
JCEC	Event_4043	Skipped Exon	ENSG00000128513	POT1	1			196	194
JCEC	Event_4045	Skipped Exon	ENSG00000078070	MCCC1	1			11	14
JCEC	Event_4046	Skipped Exon	ENSG00000121858	TNFSF10	1			62	16
JCEC	Event_4047	Skipped Exon	ENSG00000155621	C9orf85	1			107	95
JCEC	Event_4048	Skipped Exon	ENSG00000068650	ATP11A	1			42	39
JCEC	Event_4049	Skipped Exon	ENSG00000196428	TSC22D2	1			12	29
JCEC	Event_405	Alternative 5' Splice Site	ENSG00000125122	LRRC29	4	Common to shRING1A.B and shRYBP	12	33	15
JCEC	Event_4052	Skipped Exon	ENSG00000109184	DCUN1D4	1			149	208
JCEC	Event_4053	Skipped Exon	ENSG00000177311	ZBTB38	3			47	38
JCEC	Event_4054	Skipped Exon	ENSG00000177311	ZBTB38	4			43	37
JCEC	Event_4055	Skipped Exon	ENSG00000168591	TMUB2	1			71	64
JCEC	Event_4056	Skipped Exon	ENSG00000113971	NPHP3	1			49	55
JCEC	Event_4057	Skipped Exon	ENSG00000176261	ZBTB8OS	3			10	6
JCEC	Event_4058	Skipped Exon	ENSG00000163913	IFT122	1			60	45
JCEC	Event_4059	Skipped Exon	ENSG00000005187	ACSM3	1			135	83
JCEC	Event_406	Alternative 5' Splice Site	ENSG00000125122	LRRC29	5	Common to shRING1A.B and shRYBP	14	33	17
JCEC	Event_4061	Skipped Exon	ENSG00000182504	CEP97	2			19	27
JCEC	Event_4063	Skipped Exon	ENSG00000169727	GPS1	1			34	36
JCEC	Event_4064	Skipped Exon	ENSG00000123219	CENPK	2			137	120
JCEC	Event_4065	Skipped Exon	ENSG00000123219	CENPK	3			126	131
JCEC	Event_4068	Skipped Exon	ENSG00000079819	EPB41L2	1			402	429
JCEC	Event_4069	Skipped Exon	ENSG00000227124	ZNF717	1			80	66
JCEC	Event_407	Alternative 5' Splice Site	ENSG00000007384	RHBDF1	2	Common to shRING1A.B and shRYBP	181	280	213
JCEC	Event_4070	Skipped Exon	ENSG00000130751	NPAS1	1			44	9
JCEC	Event_4071	Skipped Exon	ENSG00000130751	NPAS1	2			28	12
JCEC	Event_4072	Skipped Exon	ENSG00000186577	SMIM29	1			198	148
JCEC	Event_4073	Skipped Exon	ENSG00000168297	PXK	4			134	64
JCEC	Event_4074	Skipped Exon	ENSG00000163681	SLMAP	2			82	46
JCEC	Event_4075	Skipped Exon	ENSG00000164828	SUN1	2			86	80
JCEC	Event_4076	Skipped Exon	ENSG00000164828	SUN1	3			370	246
JCEC	Event_4077	Skipped Exon	ENSG00000115363	EVA1A	4			37	32
JCEC	Event_4079	Skipped Exon	ENSG00000221978	CCNL2	2			10	7
JCEC	Event_408	Alternative 5' Splice Site	ENSG00000140521	POLG	2		133	240	169
JCEC	Event_4081	Skipped Exon	ENSG00000089682	RBM41	3			31	39
JCEC	Event_4082	Skipped Exon	ENSG00000137312	FLOT1	1			43	45
JCEC	Event_4085	Skipped Exon	ENSG00000054116	TRAPPC3	2			78	113
JCEC	Event_4086	Skipped Exon	ENSG00000154065	ANKRD29	2			15	20
JCEC	Event_4089	Skipped Exon	ENSG00000072210	ALDH3A2	1			113	140
JCEC	Event_409	Alternative 5' Splice Site	ENSG00000168970	JMJD7-PLA2G4B	3	Unique to shRYBP vs Control	142		202
JCEC	Event_4090	Skipped Exon	ENSG00000163491	NEK10	2			261	146
JCEC	Event_4092	Skipped Exon	ENSG00000241878	PISD	2			52	41
JCEC	Event_4094	Skipped Exon	ENSG00000152683	SLC30A6	3			126	101
JCEC	Event_4095	Skipped Exon	ENSG00000143190	POU2F1	1			69	32
JCEC	Event_4096	Skipped Exon	ENSG00000204186	ZDBF2	2			28	14
JCEC	Event_4098	Skipped Exon	ENSG00000178927	CYBC1	2			348	254
JCEC	Event_4099	Skipped Exon	ENSG00000076685	NT5C2	1			23	32
JCEC	Event_41	Alternative 5' Splice Site	ENSG00000146067	FAM193B	3	Common to shRING1A.B and shRYBP	47	82	62
JCEC	Event_410	Alternative 5' Splice Site	ENSG00000184584	TMEM173	1		268	580	262
JCEC	Event_4100	Skipped Exon	ENSG00000117523	PRRC2C	1			351	302
JCEC	Event_4101	Skipped Exon	ENSG00000166526	ZNF3	4			140	111
JCEC	Event_4102	Skipped Exon	ENSG00000143303	RRNAD1	1			217	225
JCEC	Event_4103	Skipped Exon	ENSG00000197343	ZNF655	1	Same Direction	18	8	24
JCEC	Event_4104	Skipped Exon	ENSG00000197343	ZNF655	2			8	19
JCEC	Event_4106	Skipped Exon	ENSG00000197956	S100A6	1			220	162
JCEC	Event_4107	Skipped Exon	ENSG00000110871	COQ5	1			29	23
JCEC	Event_411	Alternative 5' Splice Site	ENSG00000065357	DGKA	1	Unique to shRYBP vs Control	130		115
JCEC	Event_4111	Skipped Exon	ENSG00000137965	IFI44	2			165	118
JCEC	Event_4115	Skipped Exon	ENSG00000263513	FAM72C	1			50	127
JCEC	Event_4116	Skipped Exon	ENSG00000084636	COL16A1	2			41	25
JCEC	Event_4117	Skipped Exon	ENSG00000145740	SLC30A5	1			579	668
JCEC	Event_4118	Skipped Exon	ENSG00000221994	ZNF630	1			20	13
JCEC	Event_4119	Skipped Exon	ENSG00000221994	ZNF630	2			43	26
JCEC	Event_4120	Skipped Exon	ENSG00000144711	IQSEC1	1			412	199
JCEC	Event_4121	Skipped Exon	ENSG00000197321	SVIL	1			8	26
JCEC	Event_4122	Skipped Exon	ENSG00000160310	PRMT2	1			1089	999
JCEC	Event_4124	Skipped Exon	ENSG00000143258	USP21	2			268	203
JCEC	Event_4125	Skipped Exon	ENSG00000166046	TCP11L2	1			101	37
JCEC	Event_4127	Skipped Exon	ENSG00000106615	RHEB	1			30	19
JCEC	Event_4128	Skipped Exon	ENSG00000122335	SERAC1	1			16	30
JCEC	Event_4129	Skipped Exon	ENSG00000163040	CCDC74A	1			48	19
JCEC	Event_413	Alternative 5' Splice Site	ENSG00000164066	INTU	1		51	72	42
JCEC	Event_4130	Skipped Exon	ENSG00000234127	TRIM26	1			194	191
JCEC	Event_4132	Skipped Exon	ENSG00000138101	DTNB	2			38	52
JCEC	Event_4137	Skipped Exon	ENSG00000167528	ZNF641	1			66	99
JCEC	Event_4138	Skipped Exon	ENSG00000088808	PPP1R13B	1			45	22
JCEC	Event_4139	Skipped Exon	ENSG00000176732	PFN4	2			57	46
JCEC	Event_414	Alternative 5' Splice Site	ENSG00000125089	SH3TC1	1	Common to shRING1A.B and shRYBP	47	122	52
JCEC	Event_4140	Skipped Exon	ENSG00000131115	ZNF227	1			104	65
JCEC	Event_4141	Skipped Exon	ENSG00000001460	STPG1	1			109	91
JCEC	Event_4142	Skipped Exon	ENSG00000162601	MYSM1	1			54	34
JCEC	Event_4143	Skipped Exon	ENSG00000087903	RFX2	1			146	59
JCEC	Event_4144	Skipped Exon	ENSG00000162542	TMCO4	1			48	34
JCEC	Event_4145	Skipped Exon	ENSG00000135253	KCP	1			31	13
JCEC	Event_4149	Skipped Exon	ENSG00000126070	AGO3	1			42	46
JCEC	Event_415	Alternative 5' Splice Site	ENSG00000087266	SH3BP2	1	Unique to shRYBP vs Control	373		388
JCEC	Event_4151	Skipped Exon	ENSG00000172175	MALT1	1			174	133
JCEC	Event_4152	Skipped Exon	ENSG00000143224	PPOX	5			10	12
JCEC	Event_4153	Skipped Exon	ENSG00000143224	PPOX	6			45	48
JCEC	Event_4155	Skipped Exon	ENSG00000131374	TBC1D5	8			218	243
JCEC	Event_4159	Skipped Exon	ENSG00000165195	PIGA	3			21	19
JCEC	Event_416	Alternative 5' Splice Site	ENSG00000262481	TMEM256-PLSCR3	1		11	13	26
JCEC	Event_4160	Skipped Exon	ENSG00000102349	KLF8	1			89	50
JCEC	Event_4162	Skipped Exon	ENSG00000151092	NGLY1	1			349	249
JCEC	Event_4163	Skipped Exon	ENSG00000159023	EPB41	1			120	64
JCEC	Event_4164	Skipped Exon	ENSG00000159023	EPB41	2			178	128
JCEC	Event_4165	Skipped Exon	ENSG00000131263	RLIM	1			351	192
JCEC	Event_4166	Skipped Exon	ENSG00000227507	LTB	1			59	20
JCEC	Event_4167	Skipped Exon	ENSG00000167110	GOLGA2	1			336	369
JCEC	Event_4168	Skipped Exon	ENSG00000274020	LINC01138	1			34	24
JCEC	Event_4171	Skipped Exon	ENSG00000036549	AC118549.1	1			42	90
JCEC	Event_4172	Skipped Exon	ENSG00000164142	FAM160A1	1			25	27
JCEC	Event_4174	Skipped Exon	ENSG00000160055	TMEM234	1			251	162
JCEC	Event_4175	Skipped Exon	ENSG00000185630	PBX1	1			115	66
JCEC	Event_4179	Skipped Exon	ENSG00000141127	PRPSAP2	4			9	26
JCEC	Event_418	Alternative 5' Splice Site	ENSG00000182504	CEP97	1	Common to shRING1A.B and shRYBP	40	45	63
JCEC	Event_4180	Skipped Exon	ENSG00000141127	PRPSAP2	5			105	125
JCEC	Event_4182	Skipped Exon	ENSG00000224189	HAGLR	2			36	32
JCEC	Event_4186	Skipped Exon	ENSG00000109667	SLC2A9	1			59	83
JCEC	Event_4189	Skipped Exon	ENSG00000105419	MEIS3	1			52	15
JCEC	Event_419	Alternative 5' Splice Site	ENSG00000160298	C21orf58	1	Common to shRING1A.B and shRYBP	53	49	56
JCEC	Event_4190	Skipped Exon	ENSG00000175581	MRPL48	1			76	69
JCEC	Event_4192	Skipped Exon	ENSG00000143382	ADAMTSL4	1			46	26
JCEC	Event_4194	Skipped Exon	ENSG00000150455	TIRAP	1			21	22
JCEC	Event_4197	Skipped Exon	ENSG00000172113	NME6	3			49	78
JCEC	Event_4198	Skipped Exon	ENSG00000010803	SCMH1	2			103	118
JCEC	Event_4199	Skipped Exon	ENSG00000163517	HDAC11	1			271	207
JCEC	Event_42	Alternative 5' Splice Site	ENSG00000164576	SAP30L	1	Unique to shRYBP vs Control	29		38
JCEC	Event_420	Alternative 5' Splice Site	ENSG00000221978	CCNL2	1	Unique to shRYBP vs Control	912		939
JCEC	Event_4200	Skipped Exon	ENSG00000163517	HDAC11	2			13	17
JCEC	Event_4201	Skipped Exon	ENSG00000239467	AC007405.3	1			47	32
JCEC	Event_4202	Skipped Exon	ENSG00000068745	IP6K2	4			10	24
JCEC	Event_4203	Skipped Exon	ENSG00000110844	PRPF40B	2			6	12
JCEC	Event_4204	Skipped Exon	ENSG00000136068	FLNB	2			1683	1527
JCEC	Event_4207	Skipped Exon	ENSG00000163393	SLC22A15	1			33	31
JCEC	Event_4209	Skipped Exon	ENSG00000215788	TNFRSF25	1			18	16
JCEC	Event_421	Alternative 5' Splice Site	ENSG00000139636	LMBR1L	1	Unique to shRYBP vs Control	151		197
JCEC	Event_4213	Skipped Exon	ENSG00000092020	PPP2R3C	1			334	344
JCEC	Event_4214	Skipped Exon	ENSG00000058272	PPP1R12A	2			209	192
JCEC	Event_4215	Skipped Exon	ENSG00000176444	CLK2	1			207	126
JCEC	Event_4216	Skipped Exon	ENSG00000213390	ARHGAP19	1			40	64
JCEC	Event_4217	Skipped Exon	ENSG00000070882	OSBPL3	1			188	190
JCEC	Event_4218	Skipped Exon	ENSG00000071054	MAP4K4	1			1326	939
JCEC	Event_422	Alternative 5' Splice Site	ENSG00000189362	NEMP2	1		161	125	106
JCEC	Event_4220	Skipped Exon	ENSG00000158089	GALNT14	3			22	19
JCEC	Event_4222	Skipped Exon	ENSG00000135951	TSGA10	2			14	13
JCEC	Event_4223	Skipped Exon	ENSG00000120798	NR2C1	1			192	168
JCEC	Event_4225	Skipped Exon	ENSG00000162604	TM2D1	2			402	347
JCEC	Event_4226	Skipped Exon	ENSG00000213963	AC019080.1	1			10	46
JCEC	Event_4227	Skipped Exon	ENSG00000230487	PSMG3-AS1	3			32	40
JCEC	Event_4228	Skipped Exon	ENSG00000225554	AL359764.1	1			31	26
JCEC	Event_423	Alternative 5' Splice Site	ENSG00000135924	DNAJB2	1		410	594	437
JCEC	Event_4230	Skipped Exon	ENSG00000150722	PPP1R1C	1			44	51
JCEC	Event_4231	Skipped Exon	ENSG00000141013	GAS8	2			18	27
JCEC	Event_4232	Skipped Exon	ENSG00000141013	GAS8	3			53	29
