Event_ID	Event_Type	ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	comparison	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	riExonStart_0base	riExonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	Event_Group	JuncType	Gene_Event_ID	Gene_Event_Type	DSE_Category
Event_4659	se_jcec	22836	ENSG00000124549	BTN2A3P	chr6	+	26427870	26428107	26426241	26426523	26428642	26428785	7,8,8	4,4,0	2,5,21	0,0,0	386	149	2.26377585122e-06	0.00048600009060453	0.403,0.436,1.0	1.0,1.0,1.0	-0.387	Control_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_466	a3ss_jcec	7062	ENSG00000214021	TTLL3	chr3	+							20,4,8	0,0,0	22,21,21	4,2,1	430	149	6.60249253006e-05	0.00427284835205157	1.0,1.0,1.0	0.656,0.784,0.879	0.227	Control_vs_shRING1A.B	9828678	9829395	9828959	9829395	9828499	9828575							Alternative 5' Splice Site	JCEC	2	Alternative 5' Splice Site_2	Same Direction
Event_466	a3ss_jcec	7074	ENSG00000214021	TTLL3	chr3	+							22,14,18	0,0,0	22,21,21	4,2,1	430	149	6.3952741402e-05	0.00498561782507165	1.0,1.0,1.0	0.656,0.784,0.879	0.227	shRYBP_vs_shRING1A.B	9828678	9829395	9828959	9829395	9828499	9828575							Alternative 5' Splice Site	JCEC	2	Alternative 5' Splice Site_2	Same Direction
Event_4660	se_jcec	22475	ENSG00000025293	PHF20	chr20	+	35782327	35782609	35772021	35772079	35800093	35800173	0,2,0	2,6,4	6,0,6	6,3,10	431	149	0.00137338200421	0.0404596440091935	0.0,0.103,0.0	0.257,0.0,0.172	-0.109	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_4661	se_jcec	22872	ENSG00000119231	SENP5	chr3	+	196885150	196886694	196867855	196868073	196899665	196899771	395,372,462	4,4,5	377,367,359	13,4,25	1693	149	0.00148733224969	0.0422068449716452	0.897,0.891,0.89	0.718,0.89,0.558	0.171	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_4662	se_jcec	23191	ENSG00000175556	LONRF3	chrX	+	119012879	119013201	119011814	119011973	119014206	119014356	56,68,67	0,2,0	45,46,46	6,6,0	471	149	5.30844128035e-05	0.00444353421615279	1.0,0.915,1.0	0.703,0.708,1.0	0.168	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	
Event_4662	se_jcec	23784	ENSG00000175556	LONRF3	chrX	+	119012879	119013201	119011814	119011973	119014206	119014356	45,46,46	6,6,0	57,82,80	0,0,0	471	149	7.29152839773e-07	0.000193467744811459	0.703,0.708,1.0	1.0,1.0,1.0	-0.196	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	
Event_4663	se_jcec	23961	ENSG00000276291	FRG1HP	chr9	+	40993252	40993434	40992260	40992775	40994632	40994699	24,28,16	2,0,1	16,13,9	7,12,4	331	149	2.95529470895e-08	2.51945693848854e-05	0.844,1.0,0.878	0.507,0.328,0.503	0.461	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4663	se_jcec	24360	ENSG00000276291	FRG1HP	chr9	+	40993252	40993434	40992260	40992775	40994632	40994699	24,28,16	2,0,1	20,24,29	5,4,7	331	149	0.000158616630718	0.00930678954914121	0.844,1.0,0.878	0.643,0.73,0.651	0.233	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4664	se_jcec	24109	ENSG00000177311	ZBTB38	chr3	+	141396258	141396503	141387811	141387887	141403926	141404031	18,18,7	10,1,0	13,11,23	0,0,0	394	149	4.95366583734e-05	0.00422962155177749	0.405,0.872,1.0	1.0,1.0,1.0	-0.241	Control_vs_shRYBP													Skipped Exon	JCEC	5	Skipped Exon_5	Unique to shRYBP vs Control
Event_4665	se_jcec	24142	ENSG00000135622	SEMA4F	chr2	+	74673676	74673828	74673456	74673576	74674497	74674676	29,26,72	6,0,2	28,38,39	0,0,0	301	149	0.000984844932929	0.0321971664385414	0.705,1.0,0.947	1.0,1.0,1.0	-0.116	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_4666	se_jcec	24378	ENSG00000176261	ZBTB8OS	chr1	-	32633950	32634110	32627507	32627544	32650401	32650525	14,20,14	8,2,1	18,13,16	0,0,0	309	149	1.1073931131e-06	0.000317953792587168	0.458,0.828,0.871	1.0,1.0,1.0	-0.281	Control_vs_shRYBP													Skipped Exon	JCEC	4	Skipped Exon_4	Common to shRING1A.B and shRYBP
Event_4666	se_jcec	24773	ENSG00000176261	ZBTB8OS	chr1	-	32633950	32634110	32627507	32627544	32650401	32650525	14,20,14	8,2,1	15,14,21	0,0,0	309	149	1.05432051623e-06	0.000285784312374598	0.458,0.828,0.871	1.0,1.0,1.0	-0.281	Control_vs_shRING1A.B													Skipped Exon	JCEC	4	Skipped Exon_4	Common to shRING1A.B and shRYBP
Event_4667	se_jcec	24533	ENSG00000178802	MPI	chr15	+	74897010	74897219	74896151	74896325	74897511	74898044	147,202,233	6,2,4	149,195,122	10,10,16	358	149	2.77989642399e-05	0.00284658457635518	0.911,0.977,0.96	0.861,0.89,0.76	0.112	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4667	se_jcec	25156	ENSG00000178802	MPI	chr15	+	74897010	74897219	74896151	74896325	74897511	74898044	149,195,122	10,10,16	279,242,269	0,4,0	358	149	1.90492066565e-12	4.54244207063123e-09	0.861,0.89,0.76	1.0,0.962,1.0	-0.15	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4668	se_jcec	25198	ENSG00000147100	SLC16A2	chrX	+	74529212	74529441	74525749	74525893	74531332	74533917	40,48,77	0,3,0	53,54,64	2,6,8	378	149	0.000134962667405	0.00825476959335615	1.0,0.863,1.0	0.913,0.78,0.759	0.137	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_467	a3ss_jcec	7687	ENSG00000085415	SEH1L	chr18	+							966,737,830	4,0,7	528,503,574	11,7,12	1771	149	7.19272906424e-06	0.000857908834008935	0.953,1.0,0.909	0.802,0.858,0.801	0.134	Control_vs_shRING1A.B	12985239	12987536	12986861	12987536	12984039	12984190							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control
Event_4670	se_jcec	25397	ENSG00000175105	ZNF654	chr3	+	88128808	88129011	88113114	88113196	88129686	88129826	1,3,5	4,4,0	5,13,9	0,0,0	352	149	7.62391380582e-07	0.000254813822052854	0.096,0.241,1.0	1.0,1.0,1.0	-0.554	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Unique to shRYBP vs Control
Event_4671	se_jcec	26175	ENSG00000160298	C21orf58	chr21	-	46301996	46302154	46301129	46301713	46302484	46302576	5,2,8	0,1,8	2,10,8	0,1,0	307	149	0.000143413561214	0.00851781251994919	1.0,0.493,0.327	1.0,0.829,1.0	-0.336	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4671	se_jcec	26562	ENSG00000160298	C21orf58	chr21	-	46301996	46302154	46301129	46301713	46302484	46302576	5,2,8	0,1,8	3,12,9	0,0,0	307	149	3.98117187819e-05	0.00367493287524714	1.0,0.493,0.327	1.0,1.0,1.0	-0.393	Control_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4672	se_jcec	26854	ENSG00000163608	NEPRO	chr3	-	113012733	113013403	113011044	113011406	113013952	113014032	83,109,136	0,0,0	109,91,116	3,2,4	819	149	7.28939665365e-05	0.00544941428876173	1.0,1.0,1.0	0.869,0.892,0.841	0.133	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_4672	se_jcec	27251	ENSG00000163608	NEPRO	chr3	-	113012733	113013403	113011044	113011406	113013952	113014032	83,109,136	0,0,0	105,126,123	5,1,4	819	149	2.09568310796e-05	0.00237079903213271	1.0,1.0,1.0	0.793,0.958,0.848	0.134	Control_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_4673	se_jcec	26967	ENSG00000182923	CEP63	chr3	+	134558141	134558347	134551925	134552012	134559149	134559305	3,5,5	0,0,0	5,6,10	7,5,1	355	149	3.47809803181e-09	4.94193139319793e-06	1.0,1.0,1.0	0.231,0.335,0.808	0.542	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4673	se_jcec	27364	ENSG00000182923	CEP63	chr3	+	134558141	134558347	134551925	134552012	134559149	134559305	3,5,5	0,0,0	6,1,6	3,4,1	355	149	1.08095545848e-08	8.0612253316146e-06	1.0,1.0,1.0	0.456,0.095,0.716	0.578	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4674	se_jcec	27058	ENSG00000054392	HHAT	chr1	+	210400467	210400662	210387467	210387581	210404463	210404679	16,14,36	4,10,9	31,12,26	0,1,3	344	149	0.000103078620678	0.00689854913798393	0.634,0.377,0.634	1.0,0.839,0.79	-0.328	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4674	se_jcec	27456	ENSG00000054392	HHAT	chr1	+	210400467	210400662	210387467	210387581	210404463	210404679	16,14,36	4,10,9	17,13,18	2,0,1	344	149	9.66337500306e-05	0.00672839195391194	0.634,0.377,0.634	0.786,1.0,0.886	-0.342	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4675	se_jcec	27062	ENSG00000054392	HHAT	chr1	+	210404463	210404679	210400467	210400662	210418153	210418325	23,27,34	0,0,0	24,15,28	0,6,2	365	149	7.92574764892e-05	0.00578406675451481	1.0,1.0,1.0	1.0,0.505,0.851	0.215	Control_vs_shRYBP													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4675	se_jcec	27680	ENSG00000054392	HHAT	chr1	+	210404463	210404679	210400467	210400662	210418153	210418325	24,15,28	0,6,2	14,25,19	1,0,0	365	149	0.000297825495271	0.0129321343659782	1.0,0.505,0.851	0.851,1.0,1.0	-0.165	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4676	se_jcec	27244	ENSG00000163395	IGFN1	chr1	+	201215965	201216144	201215538	201215838	201217286	201217460	29,24,42	0,0,0	35,18,30	4,0,3	328	149	0.000758588352546	0.0270853189226701	1.0,1.0,1.0	0.799,1.0,0.82	0.127	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4676	se_jcec	27863	ENSG00000163395	IGFN1	chr1	+	201215965	201216144	201215538	201215838	201217286	201217460	35,18,30	4,0,3	20,33,48	0,0,0	328	149	0.000753690113554	0.0252243773091786	0.799,1.0,0.82	1.0,1.0,1.0	-0.127	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4677	se_jcec	28309	ENSG00000183458	AC138932.1	chr16	+	14919244	14919428	14918454	14919126	14920271	14920387	16,1,1	0,0,2	1,0,0	3,4,3	333	149	4.68508103979e-07	0.000179047641888912	1.0,1.0,0.183	0.13,0.0,0.0	0.684	Control_vs_shRYBP													Skipped Exon	JCEC	4	Skipped Exon_4	Unique to shRYBP vs Control
Event_4678	se_jcec	28310	ENSG00000183458	AC138932.1	chr16	+	14919862	14920083	14918454	14919126	14920271	14920387	15,8,18	0,0,2	14,22,14	3,4,3	370	149	0.000328800246752	0.0154277196219435	1.0,1.0,0.784	0.653,0.689,0.653	0.263	Control_vs_shRYBP													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4678	se_jcec	28901	ENSG00000183458	AC138932.1	chr16	+	14919862	14920083	14918454	14919126	14920271	14920387	14,22,14	3,4,3	19,23,42	2,0,0	370	149	2.92722842952e-05	0.00258526671329367	0.653,0.689,0.653	0.793,1.0,1.0	-0.266	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4679	se_jcec	28311	ENSG00000183458	AC138932.1	chr16	+	14919862	14920083	14919244	14919428	14920271	14920387	20,10,20	14,1,1	23,23,20	1,0,0	370	149	1.37117582997e-05	0.00178781970451665	0.365,0.801,0.89	0.903,1.0,1.0	-0.282	Control_vs_shRYBP													Skipped Exon	JCEC	6	Skipped Exon_6	
Event_4679	se_jcec	28902	ENSG00000183458	AC138932.1	chr16	+	14919862	14920083	14919244	14919428	14920271	14920387	23,23,20	1,0,0	21,31,47	1,0,9	370	149	0.000334756566827	0.0140499327077314	0.903,1.0,1.0	0.894,1.0,0.678	0.11	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	6	Skipped Exon_6	
Event_468	a3ss_jcec	7774	ENSG00000164855	TMEM184A	chr7	-							83,96,137	0,1,18	131,135,119	0,2,0	1406	149	0.000819540334259	0.0231187425061695	1.0,0.911,0.446	1.0,0.877,1.0	-0.173	Control_vs_shRING1A.B	1548518	1549945	1548518	1548688	1550122	1550198							Alternative 5' Splice Site	JCEC	2	Alternative 5' Splice Site_2	Unique to shRING1A.B vs Control
Event_4680	se_jcec	28750	ENSG00000124588	NQO2	chr6	+	3004494	3004651	3003668	3003789	3006467	3006559	4,18,11	7,2,3	0,0,0	7,6,2	306	149	1.00330699304e-09	1.68843122345874e-06	0.218,0.814,0.641	0.0,0.0,0.0	0.558	Control_vs_shRYBP													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4680	se_jcec	29334	ENSG00000124588	NQO2	chr6	+	3004494	3004651	3003668	3003789	3006467	3006559	0,0,0	7,6,2	11,2,5	1,2,0	306	149	1.15266685086e-10	1.4992528153345e-07	0.0,0.0,0.0	0.843,0.327,1.0	-0.723	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4681	se_jcec	28751	ENSG00000124588	NQO2	chr6	+	3004494	3004651	3004166	3004259	3006467	3006559	4,4,10	0,7,5	0,0,0	8,2,4	306	149	1.85074114811e-07	0.000100546049001341	1.0,0.218,0.493	0.0,0.0,0.0	0.57	Control_vs_shRYBP													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4681	se_jcec	29335	ENSG00000124588	NQO2	chr6	+	3004494	3004651	3004166	3004259	3006467	3006559	0,0,0	8,2,4	12,0,6	3,8,5	306	149	6.15913452351e-06	0.000898951856888282	0.0,0.0,0.0	0.661,0.0,0.369	-0.343	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4682	se_jcec	29110	ENSG00000166526	ZNF3	chr7	-	100077228	100077433	100075541	100075630	100079535	100079656	41,33,44	2,0,0	33,44,36	0,4,6	354	149	0.000588104295538	0.0225219152957448	0.896,1.0,1.0	1.0,0.822,0.716	0.119	Control_vs_shRYBP													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4682	se_jcec	29686	ENSG00000166526	ZNF3	chr7	-	100077228	100077433	100075541	100075630	100079535	100079656	33,44,36	0,4,6	34,37,53	0,0,0	354	149	1.23506321745e-05	0.00146968717481125	1.0,0.822,0.716	1.0,1.0,1.0	-0.154	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	5	Skipped Exon_5	
Event_4683	se_jcec	30108	ENSG00000172965	MIR4435-2HG	chr2	-	111365560	111367575	111344060	111344237	111494884	111495120	329,229,338	10,2,3	220,226,243	0,0,2	2164	149	6.81883154124e-05	0.00518137150459138	0.694,0.887,0.886	1.0,1.0,0.893	-0.142	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_4684	se_jcec	30590	ENSG00000234171	RNASEH1-AS1	chr2	+	3559447	3559729	3558491	3558998	3561316	3561745	187,129,170	13,15,21	139,170,77	4,7,5	431	149	0.00127224456043	0.0383361392450615	0.833,0.748,0.737	0.923,0.894,0.842	-0.114	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_4686	se_jcec	30669	ENSG00000074603	DPP8	chr15	-	65454262	65454415	65451959	65452102	65456224	65456371	18,38,50	4,19,8	33,43,65	1,5,3	302	149	0.000236678327895	0.0121776163992326	0.689,0.497,0.755	0.942,0.809,0.914	-0.241	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4686	se_jcec	31075	ENSG00000074603	DPP8	chr15	-	65454262	65454415	65451959	65452102	65456224	65456371	18,38,50	4,19,8	26,20,49	0,1,5	302	149	0.000323226427895	0.014995556065312	0.689,0.497,0.755	1.0,0.908,0.829	-0.265	Control_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4687	se_jcec	31044	ENSG00000109180	OCIAD1	chr4	+	48831226	48831496	48831062	48831141	48832619	48832682	154,174,201	20,10,4	149,153,215	4,3,1	419	149	9.31417286149e-05	0.00647107980800714	0.732,0.861,0.947	0.93,0.948,0.987	-0.108	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Unique to shRYBP vs Control
Event_4688	se_jcec	31215	ENSG00000122483	CCDC18	chr1	+	93270346	93270814	93264700	93264901	93278462	93278477	8,9,7	1,0,0	10,4,12	2,1,2	617	149	0.00015374747207	0.008939939577426	0.659,1.0,1.0	0.547,0.491,0.592	0.343	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_4688	se_jcec	31609	ENSG00000122483	CCDC18	chr1	+	93270346	93270814	93264700	93264901	93278462	93278477	8,9,7	1,0,0	3,7,8	0,2,3	617	149	0.000419282469201	0.0179348471750227	0.659,1.0,1.0	1.0,0.458,0.392	0.27	Control_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_4689	se_jcec	31328	ENSG00000162994	CLHC1	chr2	-	55180509	55180712	55177601	55177781	55206269	55206376	25,8,16	10,0,4	25,11,17	0,0,0	352	149	3.77174666499e-07	0.000163287163823247	0.514,1.0,0.629	1.0,1.0,1.0	-0.286	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4689	se_jcec	31729	ENSG00000162994	CLHC1	chr2	-	55180509	55180712	55177601	55177781	55206269	55206376	25,8,16	10,0,4	5,4,38	1,0,0	352	149	3.46560697365e-05	0.00333211575902092	0.514,1.0,0.629	0.679,1.0,1.0	-0.179	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_469	a3ss_jcec	8045	ENSG00000168066	SF1	chr11	-							638,549,924	207,144,228	717,646,1009	147,125,156	786	149	0.000122471951968	0.00654313079062272	0.369,0.42,0.434	0.48,0.495,0.551	-0.101	Control_vs_shRING1A.B	64764605	64766155	64764605	64765518	64766899	64767079							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control
Event_4690	se_jcec	31469	ENSG00000117448	AKR1A1	chr1	+	45568484	45568684	45567981	45568177	45568926	45568999	450,472,559	73,51,65	336,453,309	72,93,73	349	149	6.30011130524e-05	0.00493796842812687	0.725,0.798,0.786	0.666,0.675,0.644	0.108	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_4691	se_jcec	31855	ENSG00000161618	ALDH16A1	chr19	+	49461883	49462036	49461618	49461800	49462569	49462755	40,39,107	10,0,0	63,58,47	0,0,0	302	149	0.00103379279162	0.0331136380085726	0.664,1.0,1.0	1.0,1.0,1.0	-0.112	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4691	se_jcec	32316	ENSG00000161618	ALDH16A1	chr19	+	49461883	49462036	49461618	49461800	49462569	49462755	40,39,107	10,0,0	98,91,69	0,0,1	302	149	0.00147414601487	0.0422550283372441	0.664,1.0,1.0	1.0,1.0,0.971	-0.102	Control_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4692	se_jcec	32148	ENSG00000183826	BTBD9	chr6	-	38612833	38613033	38597909	38598121	38639799	38639868	0,0,0	6,15,7	4,2,2	6,3,5	349	149	7.29683004703e-05	0.00544941428876173	0.0,0.0,0.0	0.222,0.222,0.146	-0.197	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Unique to shRYBP vs Control
Event_4693	se_jcec	32322	ENSG00000145390	USP53	chr4	+	119239217	119239903	119217549	119217673	119245336	119245429	3,13,10	4,14,0	14,10,26	1,0,0	835	149	6.63827446201e-06	0.00114240168024168	0.118,0.142,1.0	0.714,1.0,1.0	-0.485	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4693	se_jcec	32787	ENSG00000145390	USP53	chr4	+	119239217	119239903	119217549	119217673	119245336	119245429	3,13,10	4,14,0	10,14,31	0,1,0	835	149	5.79105180787e-06	0.00097095592022681	0.118,0.142,1.0	1.0,0.714,1.0	-0.485	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4694	se_jcec	32323	ENSG00000145390	USP53	chr4	+	119239217	119239903	119235289	119235411	119245336	119245429	2,13,5	0,0,0	14,10,26	4,2,2	835	149	2.84304049192e-08	2.46162884092586e-05	1.0,1.0,1.0	0.384,0.472,0.699	0.482	Control_vs_shRYBP													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4694	se_jcec	32982	ENSG00000145390	USP53	chr4	+	119239217	119239903	119235289	119235411	119245336	119245429	14,10,26	4,2,2	11,14,29	0,0,0	835	149	2.46059729259e-08	1.28018166413569e-05	0.384,0.472,0.699	1.0,1.0,1.0	-0.482	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	4	Skipped Exon_4	
Event_4695	se_jcec	32503	ENSG00000152223	EPG5	chr18	-	45887750	45887907	45884616	45884811	45899403	45899566	24,27,15	0,2,5	21,22,23	0,0,0	306	149	0.000580839675492	0.0223829275227494	1.0,0.868,0.594	1.0,1.0,1.0	-0.179	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4695	se_jcec	32969	ENSG00000152223	EPG5	chr18	-	45887750	45887907	45884616	45884811	45899403	45899566	24,27,15	0,2,5	17,27,35	0,0,1	306	149	0.00113774371846	0.0354501928153697	1.0,0.868,0.594	1.0,1.0,0.945	-0.161	Control_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	Common to shRING1A.B and shRYBP
Event_4696	se_jcec	32648	ENSG00000163479	SSR2	chr1	-	156012394	156012565	156011809	156011887	156020012	156020167	8,6,2	2,4,11	0,0,2	3,4,3	320	149	0.000415641402618	0.0180504331384591	0.651,0.411,0.078	0.0,0.0,0.237	0.301	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_4697	se_jcec	32668	ENSG00000115756	HPCAL1	chr2	+	10408561	10408734	10396834	10396920	10419733	10420135	43,79,71	174,158,294	153,92,96	171,208,136	322	149	2.96321495685e-06	0.000638924488789439	0.103,0.188,0.101	0.293,0.17,0.246	-0.106	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4697	se_jcec	33328	ENSG00000115756	HPCAL1	chr2	+	10408561	10408734	10396834	10396920	10419733	10420135	153,92,96	171,208,136	66,48,63	243,141,255	322	149	2.40250100925e-08	1.26142323632456e-05	0.293,0.17,0.246	0.112,0.136,0.103	0.119	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4698	se_jcec	32783	ENSG00000158006	PAFAH2	chr1	-	25997447	25997621	25990726	25990863	25998024	25998055	6,0,2	7,7,7	0,0,0	5,10,9	323	149	0.000632714532447	0.023808602553236	0.283,0.0,0.116	0.0,0.0,0.0	0.133	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4698	se_jcec	33448	ENSG00000158006	PAFAH2	chr1	-	25997447	25997621	25990726	25990863	25998024	25998055	0,0,0	5,10,9	9,7,1	10,10,8	323	149	5.63267869902e-07	0.00016363360504818	0.0,0.0,0.0	0.293,0.244,0.055	-0.197	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_4699	se_jcec	32826	ENSG00000172456	FGGY	chr1	+	59321535	59321750	59316145	59316329	59339957	59340069	41,37,55	0,0,10	24,43,47	0,0,0	364	149	0.000176132964388	0.00969238539086061	1.0,1.0,0.692	1.0,1.0,1.0	-0.103	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_4699	se_jcec	33284	ENSG00000172456	FGGY	chr1	+	59321535	59321750	59316145	59316329	59339957	59340069	41,37,55	0,0,10	47,45,45	0,0,0	364	149	0.000168641028725	0.00968733931322845	1.0,1.0,0.692	1.0,1.0,1.0	-0.103	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_47	a3ss_jc	2642	ENSG00000065357	DGKA	chr12	+							37,41,41	9,2,0	33,30,47	1,0,1	298	149	0.000779983320072	0.0241607333231918	0.673,0.911,1.0	0.943,1.0,0.959	-0.106	Control_vs_shRYBP	55940081	55940433	55940313	55940433	55939414	55939529							Alternative 5' Splice Site	JC	2	Alternative 5' Splice Site_2	Unique to shRYBP vs Control
Event_470	a3ss_jcec	8145	ENSG00000186918	ZNF395	chr8	-							1,1,4	4,3,3	4,19,5	4,1,1	189	149	0.00260878545187	0.0499147616457793	0.165,0.208,0.512	0.441,0.937,0.798	-0.43	Control_vs_shRING1A.B	28360884	28361182	28360884	28361142	28385079	28385397							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control
